"id"	"date"	"price"	"bedrooms"	"bathrooms"	"sqft_living"	"sqft_lot"	"floors"	"waterfront"	"condition"	"grade"	"sqft_above"	"sqft_basement"	"yr_built"	"zipcode"	"lat"	"long"	"sqft_living15"	"sqft_lot15"
7401000040	"5/7/2014"	405000	3	2.25	1660	8307	1	0	4	8	1660	0	1961	98133	47.7575	-122.352	2510	7800
5249803010	"1/21/2015"	439000	4	2	1800	5465	1	0	3	7	900	900	1942	98118	47.561	-122.272	1400	5400
7625702505	"3/6/2015"	605000	4	2.75	1670	6000	1	0	5	7	840	830	1917	98136	47.5496	-122.385	1100	6000
2767704777	"9/19/2014"	436000	3	2.5	1460	1238	2	0	3	8	1200	260	2008	98107	47.6719	-122.374	1280	1257
2734100395	"5/13/2015"	380000	2	1	760	4000	1.5	0	3	6	760	0	1910	98108	47.5462	-122.32	1130	4000
889000015	"11/3/2014"	599000	3	1.75	1650	1180	3	0	3	8	1650	0	2014	98105	47.6638	-122.319	1650	1960
3723800415	"10/15/2014"	425000	2	2	1440	6677	1	0	3	7	870	570	1952	98118	47.5513	-122.264	2020	7642
6798100690	"4/20/2015"	718000	5	2.75	3250	8100	2	0	3	8	3250	0	2014	98125	47.7133	-122.311	1270	8100
3034200366	"12/3/2014"	409000	3	1.75	1440	9065	1	0	4	8	1440	0	1972	98133	47.7163	-122.333	1990	8812
6413100311	"6/3/2014"	390000	3	2	1080	7236	1	0	5	7	1080	0	1947	98125	47.7143	-122.32	1120	8008
3336000791	"4/7/2015"	325000	3	1	950	4500	1	0	4	6	950	0	1943	98118	47.5273	-122.265	1140	4500
3438500742	"8/26/2014"	399000	3	3	2240	10479	2	0	4	7	1710	530	1950	98106	47.5529	-122.356	1530	5244
381000240	"8/6/2014"	650500	4	1.75	2340	5940	1	0	3	8	1290	1050	1953	98115	47.6789	-122.281	1930	5940
6154900065	"10/30/2014"	490000	2	1	2180	9300	1	0	4	7	1090	1090	1947	98177	47.7032	-122.371	1830	7378
1377300020	"2/19/2015"	650000	3	1.5	2120	8448	1	0	3	7	1060	1060	1940	98199	47.6438	-122.403	1620	7920
3204300705	"5/15/2014"	575000	2	1	1490	6000	1	0	3	7	1090	400	1946	98112	47.6296	-122.3	1590	6000
6821100125	"2/25/2015"	529500	2	1	900	4800	1	0	4	6	780	120	1944	98199	47.6575	-122.4	1270	5520
3797000745	"2/9/2015"	5e+05	3	1	1370	3500	1.5	0	3	7	1370	0	1905	98103	47.6857	-122.348	1590	4500
923000580	"2/23/2015"	614000	4	2.75	2760	8160	1.5	0	4	8	1780	980	1940	98177	47.7248	-122.365	2720	8160
3416600185	"11/6/2014"	685000	3	1.75	1480	7000	1	0	3	8	1480	0	1963	98122	47.6018	-122.291	1850	4000
1025039320	"4/27/2015"	1305000	4	3.5	3440	5000	2	0	3	11	2560	880	2006	98199	47.6672	-122.409	3090	10241
3797002160	"7/24/2014"	409950	2	1	990	3000	1	0	4	6	990	0	1918	98103	47.6839	-122.345	1120	3000
34001540	"4/23/2015"	573300	2	1.75	1290	6600	1	0	3	7	870	420	1951	98136	47.531	-122.39	2380	7370
5100403882	"4/27/2015"	967000	4	2.5	3100	7250	2	0	3	9	3100	0	2010	98115	47.6961	-122.316	1240	6670
5458300685	"5/20/2014"	479000	3	2.5	1260	889	3	0	3	8	1260	0	2008	98109	47.6277	-122.345	1340	1324
9508500075	"7/29/2014"	462000	5	1.75	2840	10220	1	0	4	7	2210	630	1954	98177	47.764	-122.36	2000	9750
6392001005	"6/20/2014"	511500	4	1	1360	6000	1.5	0	3	7	1360	0	1917	98115	47.6854	-122.288	1710	6000
2346800270	"1/6/2015"	555000	3	3	2920	23085	1.5	0	3	7	1540	1380	1908	98136	47.5159	-122.395	2270	18180
185000118	"2/23/2015"	212000	4	2	1880	7500	1	0	5	6	980	900	1946	98178	47.495	-122.266	1670	14350
1862400479	"9/23/2014"	350000	3	3.25	1600	1298	3	0	3	8	1600	0	1999	98117	47.6954	-122.375	1600	1348
6370000070	"9/19/2014"	359000	4	1.5	1890	6052	1	0	4	7	1890	0	1955	98125	47.7055	-122.3	1510	6072
5317100780	"5/12/2014"	1300000	4	3.25	2330	9687	2	0	3	9	2330	0	1918	98112	47.6264	-122.283	3880	9017
1781500220	"1/31/2015"	690000	3	2.5	2590	4961	2	0	3	9	2590	0	1944	98126	47.5271	-122.381	1230	4961
4221900030	"5/1/2015"	682000	2	1	890	5000	1	0	3	7	890	0	1943	98105	47.6666	-122.279	1680	5000
9818700215	"3/30/2015"	464000	5	2	2000	3000	1.5	0	3	6	1200	800	1931	98122	47.6028	-122.298	1330	4000
8113101000	"7/22/2014"	336000	4	1	1780	4310	1.5	0	5	6	1780	0	1919	98118	47.5486	-122.278	1460	4310
6749700006	"7/15/2014"	306000	2	1.5	1090	1183	3	0	3	8	1090	0	2008	98103	47.6974	-122.349	1110	1384
3031200165	"6/11/2014"	262500	3	1.5	1160	8906	1	0	3	7	1160	0	1962	98118	47.5362	-122.29	1160	8906
7217400650	"4/24/2015"	458500	3	1.5	1280	1920	1.5	0	3	7	1280	0	1905	98122	47.6117	-122.301	1280	3150
7936000252	"5/11/2015"	521000	2	1	1050	7500	1.5	0	4	6	1050	0	1910	98116	47.5577	-122.399	2540	13680
8901001170	"5/14/2014"	458000	3	1	1660	7500	1	0	4	7	1060	600	1940	98125	47.7105	-122.306	1450	7500
2568300210	"6/28/2014"	585000	5	2.5	2670	16777	1.5	0	4	7	1620	1050	1920	98125	47.7015	-122.301	1610	8227
9284801100	"1/5/2015"	317000	3	1.5	1060	5750	1	0	2	7	1060	0	1981	98126	47.5532	-122.372	1060	5750
124000160	"7/1/2014"	563000	4	1	1410	3376	1.5	0	5	7	1410	0	1911	98107	47.6606	-122.365	1040	3600
7784000110	"7/22/2014"	765000	5	1.75	2440	15143	1.5	0	4	8	1740	700	1944	98146	47.4948	-122.37	2390	10907
4083305445	"8/15/2014"	650000	3	2	1340	2720	1.5	0	3	7	1340	0	1913	98103	47.6518	-122.335	2030	4590
7950303270	"3/2/2015"	585000	2	1	1110	6000	1	0	3	7	1010	100	1951	98118	47.5632	-122.282	1410	3500
1890000275	"4/29/2015"	815000	3	1.5	1940	3570	2	0	4	8	1740	200	1916	98105	47.6618	-122.325	1580	3570
9161100460	"3/23/2015"	525000	2	1	1000	4950	1	0	3	7	800	200	1948	98116	47.5671	-122.394	1060	5500
1231000510	"5/4/2015"	510000	3	1.75	1490	3800	1	0	3	6	700	790	1913	98118	47.5554	-122.27	2180	4000
8559900140	"3/31/2015"	450000	3	1	1060	4650	1	0	3	7	910	150	1950	98116	47.5784	-122.393	1480	4750
4310700020	"10/10/2014"	280000	3	1	1100	5132	1	0	3	6	840	260	1948	98103	47.7011	-122.336	1280	5132
1453600182	"5/28/2014"	285000	2	1	800	6240	1	0	3	6	800	0	1954	98125	47.7257	-122.296	1530	8000
880000189	"8/11/2014"	209000	3	2	1230	1340	2	0	3	7	1020	210	2003	98106	47.526	-122.361	1260	1312
4379600030	"7/29/2014"	1325000	3	3.75	6400	76665	1	0	4	10	3810	2590	1966	98177	47.7313	-122.37	3430	60548
123039642	"5/1/2015"	540000	3	2.5	1970	14876	1	0	3	7	1320	650	1981	98146	47.5031	-122.372	2030	8008
123039424	"7/10/2014"	303000	2	2	970	9750	1	0	5	6	970	0	1940	98146	47.5073	-122.372	1850	9000
868002335	"3/4/2015"	1430000	3	2.75	2710	9204	1.5	0	3	9	1480	1230	1975	98177	47.7039	-122.385	2960	10080
1370804461	"3/10/2015"	565000	3	1.75	1130	5111	1	0	4	7	930	200	1942	98199	47.6379	-122.4	1360	4424
2902200015	"1/6/2015"	7e+05	9	3	3680	4400	2	0	3	7	2830	850	1908	98102	47.6374	-122.324	1960	2450
7960100220	"4/16/2015"	710000	4	2.75	2460	3600	2	0	3	8	1640	820	1907	98122	47.6093	-122.297	1890	3600
2652501470	"5/21/2014"	1220000	4	2.5	3240	3600	2	0	3	9	2060	1180	2008	98109	47.6405	-122.356	1820	3600
8902500118	"8/12/2014"	326000	3	2.5	1782	1577	3	0	3	7	1782	0	2000	98125	47.7114	-122.301	1550	1744
3052700460	"6/30/2014"	544000	3	2.5	1460	1613	2	0	3	8	1180	280	2007	98117	47.6781	-122.375	1460	1403
3278605590	"9/26/2014"	375000	3	2.5	1580	3825	2	0	3	8	1580	0	2011	98126	47.5458	-122.369	1380	1500
809001060	"5/13/2014"	1105000	4	1.5	2740	4000	2	0	5	9	1930	810	1905	98109	47.6343	-122.352	1680	4000
1705400244	"4/2/2015"	535000	2	1	1390	5346	1	0	5	7	960	430	1908	98118	47.5567	-122.279	1450	5040
7582700075	"10/2/2014"	1485000	4	3.5	3930	6120	2	0	3	10	3310	620	2007	98105	47.6646	-122.28	3390	6120
4292300010	"5/27/2014"	405000	3	1.75	1980	8100	1	0	4	7	1310	670	1949	98133	47.7353	-122.331	1450	8212
3331500455	"12/3/2014"	474950	3	2.25	1850	2575	2	0	3	9	1850	0	2013	98118	47.5525	-122.273	1080	4120
7129304375	"7/14/2014"	202000	1	0.75	590	5650	1	0	3	6	590	0	1944	98118	47.5181	-122.267	980	5650
7387500185	"5/21/2014"	249900	2	1	1140	5500	1	0	3	6	1140	0	1947	98106	47.5187	-122.363	1110	5500
6169901130	"9/11/2014"	1385000	3	3	2490	3600	2	0	4	8	1790	700	1911	98119	47.6313	-122.369	2490	3600
7899800791	"10/23/2014"	230000	3	2	1160	1174	2	0	3	7	790	370	2007	98106	47.5225	-122.357	1160	994
7694200380	"9/22/2014"	329780	3	2.5	1730	3600	2	0	3	8	1730	0	2014	98146	47.5014	-122.34	2030	3600
3362900696	"10/20/2014"	415000	3	1	1500	3399	2	0	5	7	1300	200	1926	98103	47.6838	-122.352	1360	3588
5347200070	"4/27/2015"	339000	3	1	1150	2496	1	0	3	6	1010	140	1947	98126	47.5194	-122.376	1340	1203
5101402435	"6/3/2014"	312000	3	2.25	1540	5338	1	0	5	7	770	770	1954	98115	47.6942	-122.304	1680	6525
2769600590	"10/16/2014"	9e+05	8	4	4020	7500	1	0	3	8	2010	2010	1968	98107	47.6732	-122.363	1560	3737
2768100690	"4/23/2015"	513000	3	1.75	1710	5000	1	0	4	7	1110	600	1944	98107	47.6689	-122.37	920	5000
1819800042	"11/14/2014"	460000	2	1	880	3300	1	0	4	7	880	0	1909	98107	47.6566	-122.36	1960	5500
8073000495	"10/10/2014"	7e+05	2	1	1160	17635	1	1	3	6	1160	0	1945	98178	47.5117	-122.248	1510	13122
4319200820	"1/22/2015"	333000	3	1	950	5214	1	0	3	7	830	120	1944	98126	47.5362	-122.379	1490	7636
6450303820	"9/30/2014"	245000	2	1	820	7475	1	0	3	6	820	0	1945	98133	47.7321	-122.341	1030	5720
8923600020	"8/6/2014"	1880000	5	3.5	4390	6220	2	0	3	9	3170	1220	2013	98115	47.6789	-122.273	2740	6448
34001160	"9/19/2014"	590000	3	2	3030	9374	1	0	4	7	2100	930	1959	98136	47.5289	-122.391	1990	6012
254000100	"6/20/2014"	665900	4	2.25	2870	5453	2	0	4	8	2220	650	1926	98146	47.5129	-122.388	1660	4800
6821102340	"5/4/2015"	415000	3	1.5	1360	1795	2	0	3	7	1360	0	1945	98199	47.6471	-122.397	1580	1795
579000550	"11/7/2014"	440000	2	1.5	1080	6760	1	0	3	6	1080	0	1923	98117	47.7008	-122.386	2080	5800
7784400070	"7/22/2014"	585000	3	1.75	1740	9500	1	0	4	8	1150	590	1958	98146	47.4919	-122.365	2110	9450
809001520	"11/5/2014"	1850000	4	3.25	3480	6000	3	0	3	8	3480	0	2014	98109	47.6353	-122.353	2200	4080
7889601320	"7/25/2014"	115000	2	1	940	6000	1	0	3	6	940	0	1943	98146	47.4907	-122.336	1310	6000
4459800070	"7/18/2014"	679000	4	1.5	1420	4923	1.5	0	4	8	1420	0	1928	98103	47.6901	-122.339	1470	4923
3876900089	"4/30/2015"	687015	3	1.75	1470	873	3	0	3	10	1470	0	2009	98119	47.6256	-122.362	1410	967
5695000270	"11/3/2014"	660000	3	2.25	1570	1680	3	0	3	8	1570	0	2014	98103	47.6585	-122.348	1290	1870
3274800460	"5/20/2014"	387000	2	2.25	1230	1280	2	0	3	8	960	270	2012	98144	47.5942	-122.298	1130	1357
546000930	"6/30/2014"	669500	4	2.25	2500	4046	1.5	0	4	7	1520	980	1940	98117	47.6882	-122.382	1410	4046
1370800825	"8/23/2014"	1298000	4	2.25	2860	5658	2	0	3	10	2130	730	1933	98199	47.6395	-122.409	2700	5221
1250202285	"10/20/2014"	908800	3	3	3420	7826	2	0	4	8	2430	990	1939	98144	47.5873	-122.29	980	6300
625049274	"3/3/2015"	720000	3	2	1590	5200	1	0	3	7	1320	270	1939	98103	47.6864	-122.341	1620	5150
7772000010	"3/9/2015"	352500	4	2	1970	7451	1	0	3	8	1350	620	1962	98133	47.765	-122.335	1980	7510
5035300750	"7/31/2014"	850000	3	1.75	2450	8603	1	0	5	8	1340	1110	1940	98199	47.6536	-122.414	2280	5779
7010700292	"10/9/2014"	543500	3	2.25	1270	2790	1	0	3	7	990	280	1970	98199	47.6581	-122.396	1920	4000
8024202380	"10/2/2014"	418000	5	2.5	1980	10205	1	0	4	7	1080	900	1929	98115	47.699	-122.307	1310	5413
3204300860	"7/23/2014"	820000	2	2.5	2210	4440	2	0	4	8	1440	770	1931	98112	47.6305	-122.3	1560	4920
8963300005	"11/6/2014"	390000	5	1.75	2290	7900	1	0	4	7	1190	1100	1965	98133	47.7577	-122.358	1870	8250
3182100105	"12/9/2014"	592500	3	2	1170	6750	1	0	5	7	800	370	1947	98115	47.6752	-122.281	1330	6750
9523100550	"10/3/2014"	857500	3	1.5	2040	3960	2	0	5	8	2040	0	1928	98103	47.6658	-122.355	1540	3400
2258500049	"6/2/2014"	469000	3	1	950	4250	1.5	0	5	6	950	0	1948	98122	47.609	-122.307	2130	5120
7942601435	"3/24/2015"	835000	6	2	3560	5120	2.5	0	3	9	3560	0	1900	98122	47.6056	-122.311	2130	5120
9523100730	"5/23/2014"	580000	3	2.5	1620	1173	3	0	3	8	1470	150	2008	98103	47.6681	-122.355	1620	1505
9412900055	"5/5/2015"	405000	3	1.75	2390	6000	1	0	3	6	1240	1150	1908	98118	47.5362	-122.268	2020	6000
2769602475	"5/9/2014"	490000	2	1	1840	3300	1.5	0	4	6	1130	710	1910	98107	47.6757	-122.362	1320	4000
7972603950	"1/2/2015"	238000	2	1	750	6480	1	0	3	6	750	0	1943	98106	47.5195	-122.35	1050	6390
3278606050	"4/1/2015"	362500	3	3.5	1710	2212	2	0	3	7	1400	310	2013	98126	47.5459	-122.368	1580	2212
9268200550	"10/10/2014"	4e+05	2	2	1520	5010	1	0	3	7	1520	0	1999	98117	47.6948	-122.364	1110	5040
9285800735	"8/12/2014"	406650	2	1	1070	6100	1	0	3	6	1070	0	1940	98126	47.5698	-122.377	1770	5695
9297301190	"5/13/2014"	413000	4	1	1410	6000	1	0	3	7	810	600	1925	98126	47.566	-122.373	1500	4800
6613000015	"12/23/2014"	1130000	4	3	3180	4649	2	0	4	9	2070	1110	1925	98105	47.6583	-122.273	2720	5980
4232400860	"6/30/2014"	1200000	4	2	2120	3360	2	0	3	9	2120	0	1905	98112	47.6227	-122.31	2090	3600
7211402105	"11/26/2014"	106000	1	1	560	5700	1	0	3	5	560	0	1947	98146	47.511	-122.359	1120	5000
3585300415	"5/7/2015"	620000	3	1.75	1680	28046	1	0	3	8	1180	500	1948	98177	47.7648	-122.37	2190	26308
6145600041	"5/14/2014"	306000	3	1.5	1220	1086	3	0	3	8	1220	0	2007	98133	47.7049	-122.353	1220	1422
1337800665	"8/11/2014"	1325000	4	3.25	2850	4800	2.5	0	5	10	2700	150	1905	98112	47.6292	-122.312	2850	4800
5035300650	"6/3/2014"	1099500	4	2	2580	6000	1	0	5	9	1300	1280	1950	98199	47.6514	-122.413	2300	6200
1934800180	"2/10/2015"	526000	3	2.5	1626	1583	2.5	0	3	8	1419	207	2007	98122	47.6031	-122.309	1400	1583
7452500190	"10/16/2014"	345000	3	1.75	710	5050	1	0	4	6	710	0	1950	98126	47.5194	-122.375	900	5050
8835900015	"12/12/2014"	475000	3	1	1600	7161	1	0	3	8	1600	0	1953	98118	47.5507	-122.261	1760	8280
9455200329	"11/4/2014"	495000	3	1.75	1890	6557	1	0	3	8	1890	0	1967	98125	47.7032	-122.286	1920	6793
3438500339	"5/26/2014"	276000	3	1	1140	5000	1	0	3	7	1140	0	1960	98106	47.5535	-122.362	1140	5000
5694500497	"1/16/2015"	539900	3	3.25	1300	1325	2	0	3	8	1080	220	2005	98103	47.6584	-122.346	1290	1323
7694200350	"8/20/2014"	399963	4	2.5	2620	4050	2	0	3	8	2620	0	2014	98146	47.5017	-122.34	2030	3944
3333500096	"3/5/2015"	625000	4	3	2350	5627	1	0	5	8	1490	860	1960	98118	47.5514	-122.268	2020	5627
4315701163	"4/13/2015"	585000	3	1.5	2230	6000	1	0	3	8	1260	970	1968	98136	47.5373	-122.395	2120	7200
2436200025	"10/9/2014"	580000	6	1.75	2180	4000	1.5	0	4	7	1380	800	1926	98105	47.6643	-122.29	1720	4000
9523103001	"10/13/2014"	389000	2	1	850	3276	1	0	3	6	850	0	1910	98103	47.6742	-122.35	1460	4100
1862400215	"1/20/2015"	775000	3	2.5	2480	5007	2	0	3	8	1960	520	2014	98117	47.6974	-122.369	1650	7806
6381500170	"1/16/2015"	365000	2	1	910	7617	1	0	3	6	910	0	1936	98125	47.7332	-122.305	1310	6624
2998300075	"1/27/2015"	857500	4	2.75	2960	5040	2	0	3	9	2210	750	1952	98116	47.5747	-122.408	2270	5500
3834000400	"11/19/2014"	415000	3	1	1630	8146	1	0	3	7	1630	0	1952	98125	47.7293	-122.29	1480	8146
2397101185	"3/3/2015"	1500000	5	3.5	3520	5400	2	0	3	9	2400	1120	2008	98119	47.6364	-122.363	1360	3600
6629300120	"4/2/2015"	402000	3	1	1200	6825	1	0	3	7	1200	0	1954	98133	47.7491	-122.353	1470	8100
1683900040	"12/15/2014"	330000	3	2.25	1440	5150	2	0	3	7	1440	0	1997	98106	47.5456	-122.356	1530	5238
7658600025	"7/9/2014"	7e+05	3	1	1410	7200	2	0	4	6	1410	0	1901	98144	47.5924	-122.302	1640	7200
2768301482	"8/21/2014"	490000	3	2.25	1280	1520	2	0	3	8	1080	200	2008	98107	47.6651	-122.368	1280	1681
3058600050	"9/19/2014"	285000	2	1	920	5850	1	0	4	6	920	0	1900	98108	47.5441	-122.304	1640	5476
3959400345	"3/11/2015"	589500	4	1.5	3520	4933	1.5	0	4	8	2270	1250	1929	98108	47.5655	-122.315	1710	5400
2769600305	"1/15/2015"	715000	6	2.75	3400	5000	2	0	3	8	2860	540	1977	98107	47.6728	-122.362	1800	5000
2483200010	"10/7/2014"	690000	3	1.75	2070	6000	1	0	3	8	1340	730	1955	98136	47.5226	-122.382	2200	6000
7284900405	"7/14/2014"	775000	4	2.5	2880	8400	2	0	3	8	2050	830	1955	98177	47.7704	-122.386	2880	7440
6145600865	"5/5/2014"	449250	4	2	1480	3844	1.5	0	5	7	1480	0	1928	98133	47.7042	-122.352	1480	3844
2461900550	"12/16/2014"	5e+05	4	1.75	2040	6000	1	0	5	7	1020	1020	1943	98136	47.5507	-122.383	1440	6000
3176600055	"7/17/2014"	656000	3	1.75	1480	7475	1.5	0	3	8	1480	0	1943	98115	47.6732	-122.272	2120	7216
6372000155	"8/11/2014"	639950	2	1.75	1780	4520	1	0	5	7	890	890	1925	98116	47.5798	-122.404	1560	4520
9103000360	"12/18/2014"	825000	4	2.5	2180	4000	2	0	3	8	2180	0	1920	98122	47.6186	-122.288	2660	4000
7011201470	"10/15/2014"	625000	2	1	2160	2192	1	0	5	8	1170	990	1925	98119	47.6364	-122.371	1150	2152
2771601940	"5/4/2015"	850000	3	1	2280	4600	1	0	3	8	1250	1030	1936	98119	47.6378	-122.372	1910	4000
6141100330	"6/12/2014"	440000	3	1	1710	6556	1.5	0	4	7	1200	510	1926	98133	47.7185	-122.354	1410	6563
4109600306	"2/18/2015"	475000	2	1	920	5157	1	0	3	6	920	0	1909	98118	47.5499	-122.269	1700	5150
1513800036	"5/16/2014"	799000	4	3.25	3120	5000	2	0	3	9	2370	750	2005	98115	47.69	-122.299	2520	6000
1909600115	"8/27/2014"	420000	3	2	2330	6346	1.5	0	3	6	1600	730	1934	98146	47.5135	-122.38	1380	8400
4073800140	"8/11/2014"	429000	3	3.25	2210	3600	2	0	3	8	1820	390	1995	98125	47.7031	-122.279	2010	6690
1180008315	"7/15/2014"	212000	3	1	1040	6800	1	0	5	6	1040	0	1951	98178	47.492	-122.224	1430	6080
3034200036	"4/24/2015"	438000	2	1	1630	9255	1	0	3	7	1630	0	1941	98133	47.7222	-122.332	1800	8000
2919200440	"4/7/2015"	715000	4	2.5	1860	3840	1.5	0	3	7	1170	690	1928	98117	47.6886	-122.359	1400	3840
9165100260	"5/13/2014"	717000	3	1.5	1310	3880	1	0	3	7	1090	220	1956	98117	47.6821	-122.392	1570	3880
2724049076	"8/22/2014"	470000	4	1	2590	18224	1.5	0	4	7	2000	590	1911	98118	47.5318	-122.286	1800	7080
9165100375	"11/18/2014"	510000	5	2	2740	3838	1	0	4	7	1370	1370	1959	98117	47.6819	-122.393	1660	4040
464001115	"5/12/2014"	620000	3	1.5	1620	6630	1	0	3	8	1280	340	1954	98117	47.6948	-122.394	1880	5100
8150600250	"12/17/2014"	649000	4	2.5	2730	4847	2	0	3	9	2730	0	2008	98126	47.549	-122.374	1250	4840
832700320	"2/9/2015"	348000	3	2.5	1490	2478	3	0	3	8	1490	0	2009	98133	47.7236	-122.353	1270	1156
7012200215	"12/31/2014"	795000	3	3.25	2260	3727	2	0	3	8	1880	380	2003	98119	47.6422	-122.361	1600	4800
9209900335	"5/9/2014"	463000	2	1	1150	4400	1	0	4	7	1150	0	1905	98112	47.6226	-122.292	1240	4400
9554200105	"10/14/2014"	625000	4	2	2020	6867	1	0	5	8	1010	1010	1942	98115	47.7	-122.292	1250	6842
6909200037	"8/15/2014"	375000	2	1.5	NA	NA	2	0	3	7	1160	0	2002	98144	47.5916	-122.293	1458	2351
7974200510	"8/14/2014"	415000	2	1	1070	4500	1	0	3	7	1070	0	1937	98115	47.6802	-122.29	1320	4465
8151600973	"4/6/2015"	375000	4	2.5	2510	7245	2	0	3	9	2510	0	2007	98146	47.5096	-122.363	1830	8900
254000735	"8/6/2014"	329000	3	1	1140	5258	1.5	0	3	6	1140	0	1911	98146	47.5122	-122.383	1140	5280
1972200553	"8/4/2014"	619000	3	2.25	1650	946	3	0	3	8	1650	0	2014	98103	47.6536	-122.354	1570	1283
3331001285	"1/8/2015"	180000	3	1	1020	5500	1.5	0	3	7	1020	0	1961	98118	47.5502	-122.286	1160	5500
458000065	"9/23/2014"	542000	4	2.5	2020	3440	1.5	0	4	7	1480	540	1928	98117	47.6885	-122.376	1520	5080
2770604104	"6/4/2014"	499950	3	2.5	1520	2208	2	0	3	8	1040	480	2007	98119	47.6419	-122.374	1610	1618
1193000115	"4/29/2015"	708000	2	1	1120	5250	1	0	3	7	950	170	1938	98199	47.6496	-122.392	1510	5250
1773100310	"4/23/2015"	464950	4	2.5	1640	6000	2	0	3	7	1640	0	2011	98106	47.559	-122.365	1640	4800
7518501025	"3/27/2015"	580000	3	1.75	1970	5100	1	0	3	7	1130	840	1908	98117	47.6831	-122.379	1250	4080
1689400150	"2/6/2015"	848000	3	2.75	2170	2738	1.5	0	4	9	1550	620	1930	98109	47.6389	-122.349	1170	1062
9828702336	"2/20/2015"	610000	2	2	1210	740	2	0	3	8	780	430	2014	98112	47.6206	-122.3	1480	1171
7243500015	"10/3/2014"	275000	4	2	1720	5472	1	0	3	6	860	860	1923	98118	47.5299	-122.288	1720	5670
9468200140	"8/19/2014"	450000	2	1.75	1250	2890	1	0	4	7	790	460	1920	98103	47.6795	-122.353	1500	3225
8010100135	"10/30/2014"	580000	3	1.5	1800	6250	1	0	3	8	1420	380	1947	98116	47.5778	-122.389	1800	5625
3797000035	"5/21/2014"	430000	3	1	1150	3000	1	0	5	6	1150	0	1906	98103	47.6867	-122.345	1460	3200
3031200205	"7/24/2014"	415000	5	2.75	2060	8906	1	0	4	7	1220	840	1978	98118	47.5358	-122.289	1840	8906
5253300173	"10/22/2014"	294950	3	1	1160	8950	1	0	3	7	1160	0	1968	98133	47.7499	-122.338	1210	8193
4114601570	"11/18/2014"	3600000	3	3.25	5020	12431	2	1	3	10	3420	1600	1941	98144	47.5925	-122.287	3680	12620
3330500920	"10/30/2014"	339950	2	1	800	3090	1	0	4	6	800	0	1925	98118	47.5518	-122.277	1400	3090
2749600095	"8/19/2014"	595000	2	1.5	870	4800	1	0	3	7	870	0	1924	98119	47.6509	-122.37	2090	4800
9468200100	"7/10/2014"	569950	4	1	1140	5940	1	0	3	7	1140	0	1916	98103	47.6795	-122.354	1630	4000
7443000514	"3/10/2015"	525000	3	3.5	1370	1764	2	0	3	8	1180	190	2000	98119	47.6511	-122.368	1400	1398
1336800160	"6/5/2014"	875000	5	2.5	2920	5568	2	0	3	8	2320	600	1906	98112	47.6265	-122.312	2970	5568
3438500036	"4/29/2015"	545000	5	3.75	2380	7268	1	0	3	8	1430	950	2008	98106	47.5571	-122.357	2040	10810
6414100111	"11/5/2014"	365000	2	1	990	9223	1	0	3	7	990	0	1949	98125	47.72	-122.32	1230	7244
7694200090	"5/4/2015"	350000	3	2.5	1730	4086	2	0	3	8	1730	0	2013	98146	47.5016	-122.341	2030	4086
7812801785	"2/18/2015"	221347	3	2	1580	6655	1	0	3	6	790	790	1944	98178	47.4927	-122.248	1090	6655
6150200280	"8/21/2014"	375000	2	1	1810	8527	1.5	0	4	7	1810	0	1943	98133	47.7275	-122.336	1490	6800
1370800680	"3/24/2015"	1295000	3	2.75	3450	5350	1.5	0	4	9	2590	860	1925	98199	47.6389	-122.407	2910	5350
2660500365	"1/6/2015"	392000	3	1	1230	9600	1	0	3	7	1230	0	1952	98118	47.5553	-122.288	1510	6600
1121000058	"3/31/2015"	485000	3	1.75	1790	6775	1	0	3	8	1790	0	1951	98126	47.5412	-122.377	1310	6028
7015200685	"7/31/2014"	749950	3	1.75	1800	5700	1	0	4	8	1000	800	1941	98119	47.6491	-122.367	1680	5350
3959401284	"6/26/2014"	440000	3	1.5	2120	6290	1	0	4	8	1220	900	1949	98108	47.5658	-122.318	1620	5400
9554200200	"12/18/2014"	582500	2	1.75	1990	6549	1	0	3	7	1170	820	1948	98115	47.7	-122.296	1640	7202
5457300095	"1/7/2015"	1775000	4	3.25	3730	7071	3	0	3	11	3730	0	1985	98109	47.6292	-122.355	3730	7680
1176001123	"2/6/2015"	599950	3	2.5	1510	1493	3	0	3	8	1510	0	2014	98107	47.669	-122.402	1530	1357
9126100861	"3/6/2015"	557000	3	3.5	1710	2096	2	0	3	8	1290	420	2008	98122	47.6055	-122.305	1630	1543
2804100095	"5/16/2014"	724800	3	2	2050	3933	1	0	3	8	1180	870	1926	98112	47.6436	-122.303	1940	4000
2856100125	"10/1/2014"	439000	2	1	800	5100	1	0	3	7	800	0	1945	98117	47.6775	-122.388	1330	5100
3331500820	"6/10/2014"	516200	3	2	2110	5150	1	0	5	6	1080	1030	1919	98118	47.5521	-122.271	1170	5107
2768200213	"7/24/2014"	529000	2	2.5	1320	1395	2	0	3	8	990	330	2014	98107	47.6689	-122.362	1550	1519
254000695	"5/8/2015"	410000	3	1	1190	5280	1	0	4	7	1190	0	1957	98146	47.5131	-122.383	1280	5280
7454001120	"12/12/2014"	285950	2	1	710	7120	1	0	5	6	710	0	1942	98146	47.5122	-122.374	1100	7020
